paragraph_num,text,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,dominant_moral_lexicon,dominant_score_lexicon
68,"೬೮ ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ಜನರು ಬಿಡಲಿಕ್ಕಿಲ್ಲ. ಮನಸ್ಸು ಶಾಂತಿಯಿಂದಿಲ್ಲ ಎಂದನನು ಯೋಚಿಸಿ
ಅವಳನ್ನು ತವರುಮನೆಗೆ ಕಳಿಸಿಕೊಟ್ಟನು, ಅವಳು ತೆರಳಿದ ವಾರ
ಗಳಾದ ಮಾನನಿಗೊಂದು ಪತ್ರ ಬರೆದು ಅವಳ ದುರ್ನಡಕಿಯನ್ನೆ ಲ್ಲ
ವಿನರಿಸಿದನು. ಸತ್ರನನ್ನು ಓದಿದೆ...",0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.0,loyalty.virtue,1
69,"ಸ್ತ್ರೀ ನೀತೆ ಕಥೆಗಳು ar
೨೧. ಗ್ರಾಮಾಧಿಕಾರಿಯ ಕಥೆ
ಪೂರ್ವಕಾಲದಲ್ಲಿ ಕಾಶ್ಮೀರ್‌ ನಗರದಲ್ಲಿ ನಾರಾಯಣನೆಂಬ ಗ್ರಾಮಾ
ಧಿಕಾರಿ ಇದ್ದನು. ಅವನಿಗೆ ತನ್ನ ಗ್ರಾಮದಲ್ಲಿ ವಾಸಿಸಲು ಬೇಸರ ಬಂತು.
ಆದುದರಿಂದ ಅನನು ತನ್ನ ಗ್ರಾಮವನ್ನು ತ್ಯಜಿಸಿ, ಅಶ್ವಪುರದ
...",0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.007142857142857143,0.0,0.0,care.virtue,1
70,"೭೦ ಶ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ಆಳನ್ನು ಕಳಿಸಿ ಅವಳನ್ನು ಕರಿಸಿದನು. ಅವಳು ಬಹಳ ಸುಂದರಿಯಾಗಿ
ದ್ದಳು. ಮುಗುಳು ನಗುತ್ತಲೇ ಬಂದಳು. ಕೊತವಾಲನನ್ನು ಕಂಡ
ಕೂಡಲೇ ಕೈಬೆರಳನ್ನು ತೋರಿಸಿ ಕಣ್ಣುಸನ್ನೆ ಮಾಡಿದಳು. ಕೊತ
ವಾಲನು ಸ್ತ್ರೀಮೋಹಿತನಾದನು ಅವಳು ದ್ರವ್...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
71,"ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು ೭೧
ಒಂದೆಡೆ ಜೋಳ ಬೀಸಲು ಹಚ್ಚಿದಳು. ರಾಜನೊಂದಿಗೆ ಅವಳು ಸರಸ
ಸಲ್ಲಾಸ ಮಾಡುತ್ತಿದ್ದಾಗ ಅವಳ ಗಂಡನೇ ಬಂದನು. ಅವಳು ರಾಜನ
ಬಚ್ಚೆ ಬರೆಗಳನ್ನೆಲ್ಲ ತೆಗೆದುಕೊಂಡು ಅವನಿಗೂ ಸೀರೆ ಉಡಿಸಿ
ಜೋಳ ಬೀಸಲು ಕಳಿಸಿದಳು. ರಾಜನು ಬೀಸಲಿಕ್ಕ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
72,"೭3 ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ತಲೆ ಕಡಿದು ಬಲಿಕೊಟ್ಟಳು. ಅದರ ತಲೆಯನ್ನು ರಾಜನ ಕೈಯಲ್ಲಿ
ಕೊಟ್ಟು ದೇವಾಲಯದ ಕೆರೆಗೆ ಅವನನ್ನು ಕರೆದುಕೊಂಡು ಬಂದಳು, ಆಡಿನ
ರುಂಡವನ್ನು ಕೆರೆಗೆ ಚಲ್ಲಬೇಕೆಂದು ರಂಗಾವತಿಯು ಹೇಳಿದುದರಿಂದ
ಅವನು ಕೆರೆಯೊಳಗೆ ಬಗ್ಗಿದನು. ಅ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
73,"ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು ೭೩
ಮತ್ತಷ್ಟು ಹೆಚ್ಚಾಯಿತು. ಅವರಿಲ್ಲದ ಸಂದರ್ಭ
ಅವನು ಕೋಣೆಯ ಕೀಲಿಯನ್ನು ತೆಗೆದನು. ಕೋಣೆಯ ಮಧ್ಯೆ
ಐರಾವತವಿತ್ತು. ಆದು ತ್ರಿನಿಕ್ರಮನನ್ನು ಕಂಡಕೂಡಲೇ ಮಾತ
ನಾಡಿತು. “ಅಂಬಾರಿ ಹಾಕಿ ಏರು. ಶ್ರಿ ಶ್ರಿಲೋಕದಲ್ಲಿಲ್ಲ ಸಂಚ
ರಿ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006024096385542169,sanctity.vice,1
74,"ಸ್ರ ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ಒತ್ತಾಯ ಪಡಿಸಿದನು ದೇವಾಂಗನೆಯರೊಡನೆ ರತಿಸುಖ
ವನ್ನು ಅನುಭವಿಸಬೇಕೆಂದು ಅಶೆಸಟ್ಟನು. ಎರಡನೇ ಸಲ ಹಾಗೆ
ಮಾಡುವಂತಿರಲಿಲ್ಲ. ಕಾಳಿಗೆ ತಿ ತ್ರಿವಿಕ್ರಮನು ತನ್ನ ಹಿರಿಮಗನ ಬಲಿಕೊಟ್ಟರೆ
“ಮಾತ್ರ ಸಾಧ್ಯ ಎಂದಳು. ತ್ರಿ ವಿಕ ಕ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00684931506849315,0.0,sanctity.virtue,1
75,"ಶ್ತ್ರೀ ನೀತಿಕಥೆಗಳು ನ
ತ್ರಿನಿಕ್ರಮ ರಾಜನು ಕೇಳಿ ಸುಮ್ಮನಾದನು. ದಿವಸಗಳು
ಕಳೆದ ಮೇಲೆ, ತನ್ನ ದ್ವಿತೀಯ ಪುತ್ರನಿಗೆ ಅನಳನ್ನು 'ಮದುನೆ ಮಾಡಿಸಬೇ
ಕೆಂದು ಪಟ್ಟಣ ಸೆಟ್ಟಗೆ ತಿಳಿಸಿದನು. ರಾಜಾಜ್ಞೆ ಯನ್ನು ಮೊರುನಂತಿಲ್ಲ,
ಮೂರಿದರೆ ಅನನು ಬಲಾತ್ಕಾರದ...",0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0,0.005780346820809248,0.0,care.vice,1
76,"೭೬ ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ಕಂಡಿಲ್ಲ. ಸಣ್ಣ ಮನೆಯಲ್ಲಿಟ್ಟು ಕಟಕಿ ಬಾಗಿಲುಗಳನ್ನು
ಭದ್ರಗೊಳಿಸಿರುವರು. ರಾಜನ ಆಜ್ಞೆ ಮೂರಲಾರದೆ ಮದುವೆ
ಕೊಟ್ಟಿರಿ. ಹಣೆಯಲ್ಲಿ ಸುಖಸಂತೋಷಪಡುವ ಭಾಗ್ಯ ಬರೆದಿಲ್ಲ.
ಇದಕ್ಕಾಗಿ ನಿಮ್ಮನ್ನು ದೂರುವುದಿಲ್ಲ. ಬದುಕಿ
ಉಳಿಯ...",0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0,0.006289308176100629,0.0,authority.virtue,1
77,"ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು ೬೭
ಅವಳು ಗಂಡು ಮಗುವನ್ನು ಪ್ರಸನಿಸಿದಳು.
ಇತ್ತ ರಾಜಪುತ್ರನು ಗೊಲ್ಲರವಳನ್ನು ಕಾಣದೆ ಕಂಗೆಟ್ಟನು. ಅವಳೆ
ರೂಪಲಾವಣ್ಯಗಳಿಗೆ ಮನಸೋತಿದ್ದ ಅವನಿಗೆ ಅನ್ನ ನೀರಡಿಕೆಗಳ
ಮೇಲೂ ಆಸಕ್ತಿಉಳಿಯಲಿಲ್ಲ. ಚಿಂತೆಯಿಂದ ಕೊರಗಲಾರಂಭಿಸಿದನು....",0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01948051948051948,0.0,sanctity.virtue,3
78,"ಇಖ ಪ್ರೀ ನೀತಿ ಕಥೆಗಳು
ಮನೆಗೆ ಹೋದಳು. ನವಮಾಸ ತುಂಬಿದ ಅನಳು, ಮತ್ತೊಬ್ಬ
ಪುತ್ರನನ್ನು ಹಡೆದಳು. ರಾಜಪುತ್ರನು ವಿರಹಸಂತಾಪದಿಂದ ಅರೆ ಮರುಳ
ನಾಗಿ ಊರೂರು ಅಲೆಯತೊಡಗಿದನು. ಗೊಲ್ಲರವಳನ್ನು ಶೋಧಿಸಲು
ಎಷ್ಟು. ಯತ್ನಿಸಿದರೂ ಸಫಲವಾಗಲಿಲ್ಲ.
ಆ. ಮೇಲೊಂದ...",0.006024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,sanctity.virtue,2
79,"ಸ್ತ್ರೀ ಜತಿ ಕಥೆಗಳು dl
ಚರಿತ್ರೆಗಿತಲೂ ಸ್ರೀ ನೀತಿ ಚರಿತ್ರೆಯೇ ಮೇಲೆಂದು ಖಚಿತ ಮಾಫಿ
ಕೊಂಡನು,
ಮೋಹಿನಿಯು ಕಥೆಯನ್ನು ಕೇಳಿದ “ ಸ್ವಾಮೂ, 'ವೈದ್ಯ
ನರನೇ ಇನ್ನೊಂದು ಕಥೆಯನ್ನು ವಿವೇಕವನ್ನು ಜೋಧಿಸಿಶಿ?
ಕೇಳಿದಳು. ಮೋಹನದಾಸನು ಇನ್ನೊಂದು ಕಥೆಯನ್ನ...",0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.007246376811594203,0.0,0.0,0.0,care.virtue,2
80,"೪೦ ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ಸುಮತಿ ಸೂರ್ಯಕಾಂತರಿಬ್ಬರೂ ಕುದುರೆಗಳಲ್ಲಿ
ಕುಳಿತು ದಾರಿಯಾಗಿ ಬರುತ್ತಿದ್ದರು, ವರ್ತಕನ ಮನೆಯು ಸವಿಪಿಸಿ
ದಾಗ ರಾಜಪುತ್ರನ ದೃಷ್ಟಿ ಮಹೆಡಿಯ ಕುಳಿತಿದ್ದ ವರ್ತಕನ ಮಗಳ
ಬಿತ್ತು. ಅವಳೂ ಅವನನ್ನು ಕಂಡು ಮುಗಳು ನಗುತ್ತ ಕಣ್...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
81,"ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು ೪೧
ದುಕೊಂಡನು,
ದಿನಗಳಾದ ರಾಜಪುತ್ರನು ತನ್ನ ಪತ್ನಿ ಯಿದ್ದ
ನಗರಕ್ಕೆ ಹೊರಟು ಹೋದನು. ಮಂತ್ರಿಸುತನಿಗೆ ತಿಳಿದ
ಅವನಿಗೆ ಬಹಳ ದುಃಖವಾಯಿತು. ಸುಮ್ಮಸುಮ್ಮನೇ ಅವನು ತನ್ನ
ಕೋಪಿಸಿಕೊಂಡನಲ್ಲಾ ವೃಥೆಸಟ್ಟನು. ತಾನೂ ವೇಷ
ಪಲ್ಲಟ ಮಾ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
82,"೪೨ ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ಅಗಾಧವಾಗಿದೆ, ನಿನ್ನನ್ನು ಬಿಟ್ಟಿರಲಾರೆ. ನೀನು ಹೋದ
ಪ್ರಾಣ ಉಳಿಯಲಾರದು” ಎಂದನು, ವಿಮಲಾವತಿಯು “ಹಾಗಾದರೆ
ಹೋಗುವುದೇ ಇಲ್ಲ. ರಾಜಶ್ರತ್ರನನ್ನು ಕೊಂದೇ ಬಿಡುತ್ತೇನೆ?
ಸಂದು ಅವನನ್ನು ಆಲಿಂಗಿಸಿದಳು ಅವರೀರ್ವರೂ ಮಂಚದಲ್ಲ...",0.005917159763313609,0.0,0.0,0.01775147928994083,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,fairness.vice,3
83,"ಸ್ತ್ರೀ:ನೀತೆ ಕಥೆಗಳು ಕೊ
ರಾಜನು ಅದಕ್ಕೊಪ್ಪಿ ಮಂತ್ರಿ ಪುತ್ರನನ್ನು ಬಿಟ್ಟಿನು. ಮಂತ್ರಿಸುತನು
ವಿಮಲಾವತಿಯ ಸಹೋದರರನ್ನು ಕರೆದುಕೊಂಡು ಹೊರಟುಹೋದನ್ನಿ.
ರಾತ್ರಿ ಅವರೆಲ್ಲರೂ ವೇಷನಲ್ಲಟಿ ಸಕು ಅಡಗಿ ಸುಳಿತರು. ಎಷು
ಅನಯ ಮಧ್ಯರಾತ್ರಿ ಪುರುಷ ವೇಷಧರ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005847953216374269,sanctity.vice,1
84,"6೪ ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ದೇವಿಯು ಅವಳ ಭಕ್ತಿಗೆ ಮೆಚ್ಚಿ ಅಮೃತವನ್ನು ಕೊಟ್ಟಳು. ಮಂತ್ರಿ
ಸುತನು ಆಶ್ಚರ್ಯದಿಂದ ಬೇಗನೇ ಹಿಂತಿರುಗಿ ಮೊದಲಿದ್ದ ಸ್ಥಳದಲ್ಲೇ ಮಲಗಿ
ನಿದ್ದೆಹೋದನು, ಪತಿಭಕ್ತಿ ಸರಾಯಣೆಯು ಪತಿಯು
ನಿದ್ರಾಸಕ್ತನಾಗಿರುವುದನ್ನು ಕಂಡು ಅಮ...",0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.019230769230769232,0.00641025641025641,0.0,0.0,authority.virtue,3
85,"ಸ್ರೀ ನೀತಿ ಕಥೆಗಳು ೮೫
ಮೋಹಿನೀ, ವಿಮಲಾವತಿಯು ದುರಾಚಾರ ಪ್ರವೃತ್ತಳಾದುದರಿಂದ
ಎಂತಹ ದುಃಖವೊದಗಿತು ನೋಡು, ಕೊನೆಗೆ ಅವಳೇ ತನ್ನ ಪ್ರಾಣವನ್ನು
ಕಳೆದುಕೊಂಡಳು. ಆದುದರಿಂದ ಶ್ರ್ರೀಯರು ದುಷ್ಕರ್ಮ ಮಾಡಬಾರದು
ಹೇಳಿದನು. ಮೋಹಿನಿಗೆ ಅದರಿಂದಲೂ ತೃಪ್ತಿಯ...",0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,sanctity.virtue,2
86,"೪೬ ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ಸೆರೆಮನೆಯಲ್ಲಿ ಇರಿಸಿದನು.
ಇತ್ತ ಅವನು ತಂದಿದ್ದ ಕುದುರೆಯು ಕುತೂಹಲವನ್ನು ಕೆರಳಿಸು
ವಂತಿತ್ತು. ರಾಜಪುತ್ರನಾದ ಜಯನರ್ಮನು ಏ
ಸಂಚರಿಸಿದನು. ಬಹಳ ಹೊತ್ತಾದರೂ ಬ. ಹಿಂತಿರುಗಲಿಲ್ಲ.
ಕಂಡು ರಾಜನು ಗಾಬರಿಯಾದನು. ಜೇಲಿನಲ್ಲ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
87,"ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು ಅಕ್ರ
ಹೋಗಬೇಡ. ಮನೆಯನ್ನು ನೋಡಬೇಡ, ಅವಳನ್ನು ನೋಡಲೂ:
ಯತ್ನಿಸಬೇಡ, ಸಿಪಾಯಿಗಳು ನೋಡಿದರೆ ನಿನ್ನನ್ನು ಜೀವಂತ ಬಿಡಲಾ
ರರು” ಊರವರು ಎಚ್ಚರಿಸಿದರು. ಜಯನರ್ಮನು “ಸರಿ? ಎಂಡು;
ತಲೆ ಅಲ್ಲಾಡಿಸಿ ಹೋದನು. ಮಧ್ಯೆರಾತ್ರಿ ಎಲ್ಲರೂ ...",0.0,0.0,0.0,0.0,0.0,0.0,0.012269938650306749,0.0,0.006134969325153374,0.0,authority.virtue,2
88,"ಪಲ ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ಪುತ್ರಿ, ದೇವದೂತನು, ವಿಮಾನದಲ್ಲಿ ಬಂಡೆ?” ಹೇಳಿದನು.
ಅವನ ರೂಪ ಉತೌವನಗಳಿಂದ ಮೋಹಿಶಳಾದ ರಾಜಪುತ್ರಿಯು ಹೋಗ
ಗೊಡಲಿಲ್ಲ. “ನೀವು ದೇಹ ಸ್ಪರ್ಶಿಸಿರುವುದರಿಂದ ನೀವೇ ಸತಿ.”
ಎಂದಳು. ಇಬ್ಬರೂ ಗಾಂಧರ್ವ ವೆ ತಿಯಂತೆ ಮದುವೆಯಾ...",0.0,0.0,0.0,0.0,0.0,0.0,0.005319148936170213,0.0,0.005319148936170213,0.0,authority.virtue,1
89,"ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು ೮೯
ತಿಳಿಸಿದನು. ರಜಕನು ತನ್ನ ಹೆಂಡತಿಗೆ ಹೇಳಿದನು. ಅವಳು ನೆರೆಮನೆ
ಯವಳಿಗೆ ಹೇಳಿದಳು. ಹೀಗಾಗಿ ಸಿಪಾಯಿಗಳ ಕಿವಿಗೂ ಮುಟ್ಟಿತು.
ಜಯನರ್ಮನನ್ನು ಹಿಡಿದು ತರಲು ಸಿಪಾಯಿಗಳು ಕುಂಬಾರನ ಮನೆಗೂ
ಧಾನಿಸಿದರು. ರಾಜಸ್ರತ್ರನು ಕೂಡಲೇ...",0.006369426751592357,0.0,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.006369426751592357,0.0,care.virtue,1
90,"೯೦: ಸ್ತ್ರೀ ನೀತಿ ಕಳೆಗಳು
ಹೆಂಗಿಸಿ ವೇಗವಾಗಿ ಹಾರಿಹೋದನು. ಕುದುರೆಯನ್ನು
ಕಾಡಿನ ಮಧ್ಯೆ ಇಳಿಸಿದನು ರತ್ನಾವತಿಯನ್ನು ಬಲಾತ್ಮರಿಸತೊಡ
ಗಿದನು. ರತ್ನಾವತಿಯು ಗಟ್ಟಿಯಾಗಿ ಅಳತೊಡಗಿದಳು. ಕಾಡಿಗೆ
ಬೇಟಿಗೆ ಬಂದಿದ್ದ ರಾಜನ ಪರಿವಾರದವರು ಅವಳು ಅಳುವ ಸ್...",0.0,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,sanctity.vice,2
91,"ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು “4೧
ಆಕಾಶದಲ್ಲಿ ಹಾರುತ್ತಿದ್ದಾಗಲೇ ರತ್ನಾನತಿಗೆ ಪ್ರಸೂತವೇದನೆ
ಉಂಟಾಯಿತು. *ಕೀಲುಕುದುರೆಯನ್ನು ಇಳಿಸಬೇಕೆಂದು ಅವಳು ಪತಿಗೆ
ತಿಳಿಸಿದಳು. ಕೆಳಗೆ ಸಮುದ್ರವೇ ಇದ್ದಿ ತು. ಕೊನೆಗೆ ಸಣ್ಣ
ದ್ವೀಪವು ಕಾಣಿಸಿದುದರಿಂದ ಜಯವರ್ಮನು...",0.018072289156626505,0.0,0.0,0.0,0.0,0.0,0.006024096385542169,0.0,0.006024096385542169,0.006024096385542169,care.virtue,3
92,"೯೨ ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ದೋಣೀ ನಿಹಾರಕ್ಕೆ ಹೋಗಿದ್ದಳು, ಮರವನ್ನು ಹಿಡಿದುಕೊಂಡು
ತೇಲಿ ಬರುತ್ತಿದ್ದ ರತ್ನಾವತಿಯನ್ನು ಕಂಡು ಕರುಣೆಯಿಂದ ಅವಳನ್ನು ರಕ್ಷಿಸಿ
ತನ್ನ ಮನೆಗೆ ಕರೆದುಕೊಂಡು ಹೋದಳು. ದನ ಜಯನರ್ಮನು
ಮತ್ತೊಂದು ಕಡೆ ಸಮುದ್ರದ ದಂಡೆಹತ್ತಿ...",0.036585365853658534,0.006097560975609756,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,care.virtue,6
93,"ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು ಕೊ
ಮೇಲೊಂದು ರತ್ನಾವತಿಯು ಹೂಗಳನ್ನು ಕೊಂಡುಕೊಳ್ಳಲು
ಸೇಟಿಗೆ ಹೋದಾಗ, ಅಂಗಡಿಯಲ್ಲಿ ಕುಳಿತಿದ್ದ ಜಯನರ್ಮನನ್ನು
ದಳು. ಅವನು ತನ್ನ ಪತಿಯಾಗಿರಬಹುದೆಂಬ ಸಂಶಯವೂ ಹುಟ್ಟಿತು.
ಆದಕೆ ನೋಡದೆ ಬಹಳ ಕಾಲವಾಗಿದ್ದು ದರಿಂದ ಫಕ್ಕನೇ ಗು...",0.0,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.vice,1
94,"ಇಂ ಸ್ತ್ರೀ ಸೀತಿ ""ಕಥೆಗಳು
೨೫. ಕಮಲಾನತಿಯ ಕಥೆ
ಪೂರ್ವ ಕಾಲದಲ್ಲಿ ಹೆಸ್ತಿನಾನತಿಯಲ್ಲಿ ಬಲಭೀಮನೆಂಬ ಹೆಸರಿನ
ಒಬ್ಬ ಅರಸನಿಸ್ಟನು. ಅನನ ಮಗನ ವಜ್ರಸಿ ನಚ್ರನಿಗೆ ಮಂತ್ರಿ
ಸುತನಾದ ತಾರಕದಾಸನೊಡನೆ ಬಹಳ ಅಚ್ಚು ಮೆಚ್ಚು. ಕರ್ಣಪ್ರ ಸರದ
ವೈಭವ ವರ್ಣನೆಗಳ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
95,"ಸ್ತ್ರೀ: ನೀತಿ ಕಥೆಗಳು ೪೪
ಅವನು ಭಾವಿಸಿದನು ಆದುದರಿಂದ ಮಂತ್ರಿಸುತನು ಕೂಡಲೇ ತ್ವ
ಭಯವನ್ನು ಅವನಿಗೆ ತಿಳಿಸಿದನು,
ರಾಜಪುತ್ರಿಯು ಸಂಕೇತಗಳಿಗೆ: ತಾರಕದಾಸನು
ಫ್ರಿ ಯವಾದ ಅರ್ಥಮಾಡಿದನು, ರಾಜಪುತ್ರನ ಅವಳಿಗೇ ಮೋಹನಾಗಿ
ರುವುದನ್ನು ವ್ಯಕ್ತ ಪಡಿಸಿದ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
96,"೪೬ ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ಅವಳು ತಾರಕದಾಸನಿಗೆ ತೋರಿಸಲು “ಇದು ಶುಕ್ಲ ಪಕ್ಷ
ಬರಬೇಡಿರಿ. ಕೃಷ್ಣ ಪಕ್ಷದಲ್ಲಿ ನಿನ್ನ ಆಶಿ ಕೈಗೂಡುತ್ತದೆ ಅದರರ್ಥ
ವೆಂದು ಅನನು ರಾಜಪುತ್ರನಿಗೆ ತಿಳಿಸಿದನು. ಮತ್ತೊಂದು ರಾಜಪು
ತ್ರಿಯು ಕುಂಕುಮದಿಂದ ಮಾಲೆಗಾರ್ಶಿಯನ್ನ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
97,"ಸ್ರೀ ನೀತಿ ಕಥೆಗಳು ೯೭
ಅದರಲ್ಲಿ ಸ್ವಲ್ಪ ಅಂಶವನ್ನು ಮಂತ್ತಿಸುತಫಿಗೆ ಕೊಟ್ಟು ಬರುವುದು
ಒಳ್ಳೇದೆಂದು ರಾಜಪುತ್ರನಿಗೆ ತಿಳಿಸಿದಳು. ಅವನು ಉಪಕಾರಕ್ಕೆ
ಅಷ್ಟೈನ್ನಾದರೂ ಮಾಡಬೇಕೆಂಬ ಸದ್ಭಾವನೆಯಿಂದ ತಾನು ಕಳಿಸಿರುವು
ದಾಗಿ ತಿಳಿಸಬೇಕೆಂಬಳು. ಅದರಂತೆ...",0.0,0.0,0.0,0.006493506493506494,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,loyalty.virtue,2
98,"೪೮ ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ದಳು, ನಿಜಸ್ಥಿತಿ ತಿಳಿದ ಕೂಡಲೇ ಅವಳು ರಾಜಪುತ್ರನನ್ನು 'ಎ್ಬಿಸಿ
ತಮಗೆ ಬಂದಿರುವ ಪ್ರಾಣಾಸತ್ತನ್ನು ತಿಳಸಿದಳು. ರಾಜಪುತ್ರನು
ತನ್ನ ಮಿತ್ರನ ಸಮಾಚಾರ ತಿಳಿಸ್ತಿ ಮಾಲೆಗಾರ್ತಿಯಲ್ಲಿರುವ ತಾರಕದಾಸ
ನಿಗೆ ಸುದ್ದಿಯನ್ನು ಮುಚ...",0.0,0.0,0.0,0.0,0.0,0.0,0.005780346820809248,0.0,0.005780346820809248,0.0,authority.virtue,1
99,"ಸ್ತ್ರೀ ನೀತೆ ಕಥೆಗಳು ೯
ಇತ್ತ ಬೆಳಗಾದ ಕೂಡಲೇ ಸಿಷಾಯಿಯು ಮಹಾರಾಜನಿದ್ದಲ್ಲಿಗೆ ತೆರಳಿ
ರಾತ್ರಿ ರಾಜಪುತ್ರಿಯು ಮಾಡಿದ್ದ ಅನುಚಿತ ವರ್ತನೆಯನ್ನು ಅರಿಕೆ
ಕೊಂಡನು. ಅವಳನ್ನು ವಿಟಪುರುಷನೊಡನೆ ದೇವಾಲಯದಲ್ಲಿ ಬಂಧಿ
ಸಿರುವದಾಗಿಯೂ ತಿಳಿಸಿದನು. ರಾಜನು ...",0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.006172839506172839,0.0,authority.virtue,2
100,"೧೦೦ ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ವೃತ್ತಾಂತವನ್ನು ತನ್ನ ಸತಿಯು ಬಲಾತ್ಮರಿಸಲು ಬಂದಾಗ ಅವನ
ಗುಪ್ತಾಂಗವನ್ನೇ ಕೊಯ್ದುಬಿಡು ಹೇಳಿದಳು. ಇದನ್ನು ತಿಳಿಯದ
ಕಮಲಾವತಿಯ ಪತಿಯು ರಾತ್ರಿ ವಜ್ರನಲ್ಲಿ ಮಲಗಿದ್ದ ಕೋಣೆಗೆ ತೆರಳಿ
ಬಲಾತ್ಕಾರ ಮಾಡತೊಡಗಿದನು.ಆಗ ಅವಳು ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
101,"ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು ಶಿಂಠಿ
೨೬. ಕಾಮವಿಲಾಸಿನಿಯ ಕಥೆ
ಪಾಚೀನ ಕಾಲದಲ್ಲಿ ಕಾಮಾಪುರದಲ್ಲಿ ಚಂದ್ರಚೂಡ ಎಂಬೊಬ್ಬ ಅರ
ಸನಿದ್ದನು. ಅನನು ತರುಣ. ಅನನು ಒಬ್ಬನೇ ರಸ್ತೆ
ಯಲ್ಲಿ ತಿರುಗುತ್ತಿದ್ದ ನು, ಮನೆಯ ಉಪ್ಪರಿಗೆಯ ತರು
ಣಿಯೊಬ್ಬಳು ಕುಳಿತಿದ್ದಳು. ಅ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013793103448275862,0.0,sanctity.virtue,2
